Epoch,Classification Loss (Fast RCNN) Training,Classification Loss (Fast RCNN) Testing,Box Regression Loss (Fast RCNN) Training,Box Regression Loss (Fast RCNN) Testing,Objectness Loss (RPN) Training,Objectness Loss (RPN) Testing, Box Regression Loss (RPN) Training, Box Regression Loss (RPN) Testing,Total Loss Training,Total Loss Testing,map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes
114,0.1298948340886032,0.5891663836581367,0.2185067055151634,0.4206728419022901,0.0328940123934106,1.0431636603815215,0.0352209537510865,0.122537666399564,0.4165165046441186,2.175540553671973,0.0899929106235504,0.1592480242252349,0.0960606709122657,0.0458293184638023,0.1006929650902748,-1.0,0.0162444896996021,0.0865136831998825,0.1331526786088943,0.0774255618453025,0.1479483395814895,-1.0,"[0.09736968576908112, 0.08261612057685852]","[0.14110414683818817, 0.12520119547843933]","[1, 2]"
115,0.1271435697514986,0.5867759681173733,0.2160854292745442,0.4185192286968231,0.0320864530549067,1.0952806387628828,0.0349032255561695,0.1224287508853844,0.4102186787988722,2.2230045901877538,0.0912608578801155,0.161256343126297,0.0972547158598899,0.0468178056180477,0.1020595729351043,-1.0,0.0164119098335504,0.0876460447907447,0.1339059174060821,0.0772121027112007,0.1491528004407882,-1.0,"[0.09866233170032501, 0.0838593989610672]","[0.14220954477787018, 0.1256023347377777]","[1, 2]"
116,0.1273818921259383,0.5893559232354164,0.2171163754057638,0.4217664652637073,0.0319880382493906,1.0873966302190508,0.0351084813129963,0.1246811285881059,0.4115947856731021,2.2232001615422115,0.0914124697446823,0.1605503410100937,0.0979067906737327,0.0476070456206798,0.1018945202231407,-1.0,0.0164207033812999,0.0868601873517036,0.1328408420085907,0.0768611431121826,0.1478907763957977,-1.0,"[0.09892905503511429, 0.08389589190483093]","[0.14102651178836823, 0.12465516477823257]","[1, 2]"
117,0.1255164880727984,0.6010567162718091,0.2134737679638813,0.4185960564230169,0.031447713234529,1.1580684121165956,0.0345003180225024,0.1258266856893897,0.4049382868808569,2.3035478634493693,0.0906977951526641,0.1596852540969848,0.0973333418369293,0.046327956020832,0.1018400117754936,-1.0,0.0164214856922626,0.0868938043713569,0.1325173676013946,0.0755268931388855,0.1480017751455307,-1.0,"[0.09795380383729935, 0.08344177156686783]","[0.14071603119373322, 0.12431874126195908]","[1, 2]"
118,0.1237478399092389,0.608246423304081,0.2108003594672557,0.4231561417026179,0.0306334623529278,1.0935077667236328,0.034044578949892,0.1248964421184999,0.3992262393543401,2.249806746840477,0.0894906446337699,0.1589275002479553,0.0944972112774849,0.0452615581452846,0.1007231399416923,-1.0,0.0161044877022504,0.0858522430062294,0.1325846761465072,0.0768472403287887,0.1475632339715957,-1.0,"[0.09609344601631165, 0.08288783580064774]","[0.14051418006420135, 0.12465516477823257]","[1, 2]"
119,0.12314603170476,0.5985412469932011,0.2105209865060049,0.4195061416498252,0.030505518601804,1.1244897725326677,0.033974717054324,0.1251726186435137,0.3981472542605449,2.267709800175258,0.0896824970841407,0.1585028767585754,0.0951753556728363,0.0439045950770378,0.0998489558696746,-1.0,0.016017023473978,0.0852674394845962,0.1323587596416473,0.0765518769621849,0.1474226862192154,-1.0,"[0.09742074459791183, 0.08194425702095032]","[0.14038069546222687, 0.1243368536233902]","[1, 2]"
120,0.1237342359939801,0.6108074762991497,0.2117219031932427,0.4239332548209599,0.0306504872176296,1.1122323689716205,0.0341216300796602,0.125472827282335,0.4002282570317848,2.272445946931839,0.0902444422245025,0.1593188047409057,0.0965234339237213,0.0481024160981178,0.1000130996108055,-1.0,0.0162597708404064,0.0860295444726944,0.1329024136066436,0.0762117356061935,0.1482017487287521,-1.0,"[0.09601698815822601, 0.08447191119194031]","[0.1411600410938263, 0.12464480102062225]","[1, 2]"
121,0.1212428243657977,0.6039479204586574,0.2082616772848306,0.4215275357876505,0.0300018297431548,1.1109095407383782,0.0336129065007739,0.123307627093579,0.393119237779342,2.2596926476274217,0.0902683585882186,0.1594077050685882,0.0971538797020912,0.0460970178246498,0.1005174592137336,-1.0,0.0163873378187418,0.0866011530160904,0.1328402757644653,0.0764061361551284,0.14804407954216,-1.0,"[0.09719347208738327, 0.0833432674407959]","[0.14156368374824524, 0.12411687523126602]","[1, 2]"
122,0.1202492751181125,0.6097456174237388,0.2065818984944795,0.4250141132090773,0.0297537734540006,1.128031784934657,0.0333398265917737,0.1259554474215422,0.3899247723141896,2.2887469615255083,0.0873772203922271,0.1566098779439926,0.0929760709404945,0.0433995984494686,0.098013587296009,-1.0,0.015930850058794,0.0843803882598877,0.1305086612701416,0.0752306133508682,0.1455800980329513,-1.0,"[0.09430300444364548, 0.08045143634080887]","[0.13702724874019623, 0.12399007380008698]","[1, 2]"
123,0.1224514189147457,0.6034961396030017,0.2085541860805344,0.4155887030065059,0.0301789945740367,1.152531388614859,0.0336960373811193,0.125440333836845,0.3948806384482334,2.29705656852041,0.0902012437582016,0.1590683758258819,0.0953379794955253,0.0451792776584625,0.100049965083599,-1.0,0.0160322971642017,0.0861014574766159,0.1323044598102569,0.0773633271455764,0.1471789330244064,-1.0,"[0.09827806800603867, 0.08212441951036453]","[0.13983729481697083, 0.1247716173529625]","[1, 2]"
124,0.1211531113487543,0.6091418213077954,0.2081330016869859,0.4206389566617353,0.0298739631957921,1.1150894995246614,0.0334228620835647,0.1256015580147504,0.3925829359243825,2.270471853869302,0.0898528024554252,0.1575623303651809,0.0954748690128326,0.0442540198564529,0.1008337214589119,-1.0,0.0161583069711923,0.0859554857015609,0.1318016946315765,0.0769066959619522,0.1466966122388839,-1.0,"[0.09851748496294022, 0.08118810504674911]","[0.13894304633140564, 0.12466033548116684]","[1, 2]"
125,0.1196139787813437,0.6183489337563515,0.205765381839472,0.4172004290989467,0.0290097787054543,1.1666964430894171,0.0329109371553376,0.1240225438294666,0.3873000753294561,2.326268374919892,0.0890024602413177,0.1586582064628601,0.0931792110204696,0.0486047267913818,0.0980835407972335,-1.0,0.015927230939269,0.0851817950606346,0.1335476040840149,0.0750076547265052,0.1493939310312271,-1.0,"[0.09519924223423004, 0.08280568569898605]","[0.14098304510116577, 0.126112163066864]","[1, 2]"
126,0.1177001406928313,0.6166120309914861,0.2037442242054595,0.4256647037608282,0.0287224265948398,1.142232054046222,0.0328139812138277,0.1280010552810771,0.3829807755873375,2.312509843281337,0.0897186622023582,0.1595249623060226,0.0940034911036491,0.0459126122295856,0.0994868800044059,-1.0,0.0159657802432775,0.0857844427227974,0.1304814666509628,0.0764994025230407,0.1451204866170883,-1.0,"[0.09647257626056671, 0.08296474069356918]","[0.13718250393867493, 0.12378044426441193]","[1, 2]"
127,0.1166819405847603,0.6100385444504874,0.2024727353883773,0.4189712841595922,0.0282122665132904,1.1571645534464292,0.0325125499638085,0.1264961562784654,0.379879493227939,2.312670550176076,0.0909659266471862,0.1600835472345352,0.0970706939697265,0.0487049482762813,0.10044876486063,-1.0,0.0161050166934728,0.0867439657449722,0.1346934884786605,0.0766297355294227,0.1504446566104889,-1.0,"[0.09774529933929443, 0.08418654650449753]","[0.14167548716068268, 0.1277114897966385]","[1, 2]"
128,0.1158251088765478,0.6123020659599986,0.2009562121838638,0.4208096409482615,0.0276999347219147,1.1601647096020835,0.0321690660526918,0.1240877981430717,0.3766503234192268,2.317364186048508,0.0893649831414222,0.1584443598985672,0.0954344049096107,0.0474328845739364,0.0992662534117698,-1.0,0.0160263311117887,0.0858453288674354,0.1313548386096954,0.0761197581887245,0.1461888253688812,-1.0,"[0.09606567025184631, 0.08266432583332062]","[0.137989804148674, 0.12471985816955566]","[1, 2]"
129,0.1156241702895189,0.6151138171553612,0.2007516778467857,0.4211885311773845,0.0276099798202361,1.1738965128149306,0.0320653893322367,0.1240791671776345,0.3760512140915565,2.334278017282486,0.0896419733762741,0.1590752899646759,0.0951982513070106,0.0462262034416198,0.0999654456973075,-1.0,0.016096981242299,0.0864598304033279,0.1339756250381469,0.0773709565401077,0.1492545753717422,-1.0,"[0.09781675040721893, 0.08146718889474869]","[0.1412438452243805, 0.12670738995075226]","[1, 2]"
130,0.1144725134615431,0.6191765474421638,0.1993488132492783,0.41948376968503,0.0275944758341023,1.189551760043417,0.0317583015361397,0.1247623947315982,0.3731741043402977,2.35297446165766,0.0898386687040329,0.1592450886964798,0.0958436802029609,0.0459997653961181,0.1001330241560936,-1.0,0.0161699596792459,0.085997924208641,0.1318536102771759,0.0752020552754402,0.1471036225557327,-1.0,"[0.09754574298858643, 0.08213158696889877]","[0.14004845917224884, 0.12365879863500595]","[1, 2]"
131,0.1123118741226565,0.6305268949695996,0.1966861155383365,0.4220064452716282,0.0267763474917749,1.2025891606296812,0.0313931093023149,0.1254007406532764,0.3671674474920194,2.380523217575891,0.089765541255474,0.1578300446271896,0.0958703011274337,0.047051440924406,0.0994094833731651,-1.0,0.0161006208509206,0.085739180445671,0.1331914663314819,0.0773779451847076,0.1482079327106475,-1.0,"[0.09600001573562622, 0.08353105932474136]","[0.1415233165025711, 0.12485959380865097]","[1, 2]"
132,0.110574478302727,0.6212206866059985,0.1937460949279598,0.4201898771737303,0.0259865066324619,1.1910923612969262,0.0309825652979852,0.1275383396340268,0.3612896448250898,2.36004125220435,0.090122602880001,0.1592173129320144,0.0966089367866516,0.0475036986172199,0.1004296764731407,-1.0,0.0161544252187013,0.0866808295249939,0.1334138065576553,0.0759725421667099,0.1488905251026153,-1.0,"[0.09807860106229782, 0.08216659724712372]","[0.14105446636676788, 0.12577314674854279]","[1, 2]"
133,0.1111226124093704,0.6259135699697903,0.1951541359891596,0.4173895115298884,0.0257975923895989,1.2090638897248678,0.0310734195404292,0.1260903602732079,0.3631477594068369,2.378457329102925,0.0904768332839012,0.1587913185358047,0.0967389345169067,0.0497552044689655,0.0997750908136367,-1.0,0.0162273980677127,0.0866983830928802,0.1336801201105117,0.0756624564528465,0.1493561863899231,-1.0,"[0.09834522008895874, 0.08260845392942429]","[0.14086505770683289, 0.12649516761302948]","[1, 2]"
134,0.110954502155793,0.6409037890178817,0.1949906442122361,0.418607836323125,0.0261425367105252,1.218465819954872,0.0310274907339786,0.125335471305464,0.3631151751759126,2.403312921524048,0.0885652154684066,0.1561969667673111,0.0942466631531715,0.0451305098831653,0.099010981619358,-1.0,0.0161505304276943,0.0858871191740036,0.1315798014402389,0.0763096809387207,0.1464162021875381,-1.0,"[0.09621454775333405, 0.0809158906340599]","[0.14013227820396423, 0.12302734702825546]","[1, 2]"
135,0.1111531820263444,0.6206866162163871,0.1944038020734934,0.4189671772931303,0.0261329817825678,1.172974509852273,0.0309063655410691,0.124451254228396,0.3625963341022275,2.337079563311168,0.0915524661540985,0.1603903472423553,0.0971107482910156,0.0473436787724494,0.1019376590847969,-1.0,0.0161433033645153,0.0867962390184402,0.1343102306127548,0.0755614340305328,0.1502179205417633,-1.0,"[0.09820803254842758, 0.08489689230918884]","[0.14143948256969452, 0.12718096375465393]","[1, 2]"
136,0.1105876235464184,0.6392998769879341,0.1944374384492943,0.4193836109978812,0.0256138692235516,1.2291244332279478,0.0307975575788733,0.1267388904733317,0.361436485783341,2.4145468175411224,0.088606409728527,0.1563526540994644,0.0942703634500503,0.0452185086905956,0.0988417863845825,-1.0,0.0161942839622497,0.0857937484979629,0.1327026337385177,0.0758152827620506,0.148047849535942,-1.0,"[0.09595160186290741, 0.08126119524240494]","[0.14102962613105774, 0.12437566369771957]","[1, 2]"
137,0.1107961714805401,0.634608476289681,0.1946204753266167,0.4222117199429444,0.0256963392393183,1.227077801312719,0.0310127869651643,0.1254525018323745,0.3621257727908105,2.409350493124553,0.0898418873548507,0.1564990729093551,0.0941157117486,0.0476601794362068,0.0996483340859413,-1.0,0.0160845704376697,0.085718996822834,0.130182683467865,0.076590396463871,0.144476369023323,-1.0,"[0.09756059944629669, 0.08212316781282425]","[0.1389554738998413, 0.12140990793704987]","[1, 2]"
138,0.1087479738460988,0.6373828894325665,0.191702310956016,0.4254275017551013,0.0254897699720159,1.2211385028702872,0.030649814409079,0.1267340394801327,0.3565898698937033,2.4106829336711337,0.0884810164570808,0.1562210619449615,0.0947729274630546,0.0464918576180934,0.0983445420861244,-1.0,0.0161531455814838,0.0853435397148132,0.1300365924835205,0.075040802359581,0.1448467224836349,-1.0,"[0.09488223493099213, 0.08207980543375015]","[0.1374029666185379, 0.12267021834850311]","[1, 2]"
139,0.1088931741404164,0.6201476805976459,0.1911290356332493,0.4192596056631633,0.0251190530270645,1.2316766253539495,0.0303923939114686,0.1281469852796622,0.3555336565393762,2.399230884654181,0.0900735110044479,0.1579826027154922,0.0969001352787017,0.0473426580429077,0.1003059148788452,-1.0,0.0161601100116968,0.0867607742547988,0.1319900155067443,0.0781455188989639,0.1466018408536911,-1.0,"[0.09793682396411896, 0.08221019059419632]","[0.13991491496562958, 0.12406511604785919]","[1, 2]"
140,0.1071532256517213,0.635713734797069,0.1901711324594684,0.4185289639447416,0.0247900349654487,1.2247707077435084,0.0300458058830081,0.1250010199312652,0.3521601998621655,2.404014421360833,0.0893305912613868,0.1564131081104278,0.0964814275503158,0.0458099953830242,0.1002555936574935,-1.0,0.0161891058087348,0.085685595870018,0.1319059133529663,0.0763521939516067,0.1469785869121551,-1.0,"[0.09638430178165436, 0.08227688819169998]","[0.1400236040353775, 0.12378820031881332]","[1, 2]"
141,0.1053971929725298,0.6326402138386454,0.1876078937778768,0.4154962322541645,0.0242688913455175,1.2632387046303069,0.0297437449149096,0.1252454540559223,0.347017720034442,2.436620593070984,0.0890175104141235,0.1580960154533386,0.0952140688896179,0.0473511219024658,0.0985931530594825,-1.0,0.0160276126116514,0.08563282340765,0.1313170492649078,0.0754427760839462,0.1465986520051956,-1.0,"[0.09644168615341187, 0.0815933421254158]","[0.13787803053855896, 0.12475608289241791]","[1, 2]"
142,0.105245966425876,0.6507677819047656,0.1871573168438734,0.4181957223585674,0.0238791354307808,1.2699030659028463,0.0297652627869518,0.1251418058361326,0.3460476825532225,2.4640083738735745,0.0877946987748146,0.1558938324451446,0.0935807526111602,0.0474586673080921,0.0981559827923774,-1.0,0.0158371739089489,0.0848386511206626,0.1319970488548278,0.0754195004701614,0.1472310572862625,-1.0,"[0.09498505294322968, 0.08060435205698013]","[0.13951747119426727, 0.1244765892624855]","[1, 2]"
143,0.1039047233913977,0.6603180372289249,0.1867288096817498,0.425293816519635,0.0235023826898373,1.2641836873122625,0.0295310958682261,0.1292093229879226,0.3436670126681475,2.4790048726967404,0.0873219743371009,0.1538681536912918,0.091424822807312,0.0444468781352043,0.0977640599012374,-1.0,0.0159318856894969,0.0843946114182472,0.1283599883317947,0.0772229731082916,0.1421554684638977,-1.0,"[0.0937010645866394, 0.08094289153814316]","[0.13614854216575623, 0.12057141214609146]","[1, 2]"
144,0.1036900516945062,0.659948638507298,0.1854531339456125,0.4208278874201434,0.0233915713279671,1.2704502024820872,0.0293331951882267,0.1243135581857391,0.341867951695452,2.475540267569678,0.0881318822503089,0.1553760766983032,0.0936281681060791,0.0458301305770874,0.098440445959568,-1.0,0.0159764047712087,0.085886925458908,0.1312042027711868,0.07682566344738,0.14590984582901,-1.0,"[0.09415249526500702, 0.08211129158735275]","[0.13827858865261078, 0.12412980943918228]","[1, 2]"
145,0.1013698773362587,0.6492425778082439,0.1825877292869017,0.4197164869734219,0.0230179199488046,1.234976059624127,0.0288851108190786,0.1260388907311218,0.3358606381207397,2.429974019527436,0.0896914526820182,0.1556632071733474,0.0957514494657516,0.046980295330286,0.1003791838884353,-1.0,0.016233867034316,0.0863586515188217,0.1318339854478836,0.0777805894613266,0.1464078575372696,-1.0,"[0.09679774940013885, 0.08258514106273651]","[0.13968825340270996, 0.12397971004247665]","[1, 2]"
146,0.1022517103125754,0.665311407830034,0.1849309925719634,0.4237587132624217,0.0230564539003925,1.281265160867146,0.0293003857980683,0.1270052137385521,0.3395395437159489,2.497340500354767,0.0859036445617675,0.1521029770374298,0.0916302353143692,0.0443492345511913,0.096711590886116,-1.0,0.0156586430966854,0.0840100646018982,0.1310943961143493,0.0758848339319229,0.1461116075515747,-1.0,"[0.09217148274183273, 0.07963579893112183]","[0.1392131894826889, 0.12297560274600983]","[1, 2]"
147,0.1016490003190089,0.6555966532656125,0.182084551177074,0.4175846369138786,0.0224772153095793,1.2911628867898668,0.0287025266797425,0.1271757291896002,0.334913294800778,2.4915199066911424,0.0894521847367286,0.1575606763362884,0.0947117954492569,0.0476044230163097,0.098969891667366,-1.0,0.0160444434732198,0.0861105099320411,0.1304767876863479,0.0774119347333908,0.1448983699083328,-1.0,"[0.09652049839496613, 0.082383893430233]","[0.13746818900108337, 0.12348540872335434]","[1, 2]"
148,0.1024919814747018,0.6585644909313747,0.1833946712545512,0.419669829841171,0.0228366609566758,1.2761503458023071,0.0289882057029561,0.1275492230696337,0.3377115202626002,2.4819338960306987,0.0899632051587104,0.1575241982936859,0.0964422151446342,0.0490635260939598,0.0995235964655876,-1.0,0.0161792729049921,0.0866208150982856,0.1328883171081543,0.0767270177602768,0.1482496708631515,-1.0,"[0.09632017463445663, 0.08360624313354492]","[0.13949885964393616, 0.12627777457237244]","[1, 2]"
149,0.1004321776407281,0.6629786427531924,0.1812098673784855,0.4207624665328434,0.0223212498288179,1.2797444356339318,0.0284400548133039,0.1280466049377407,0.3324033499685759,2.491532155445644,0.0873409435153007,0.1538944393396377,0.0928829386830329,0.0433869212865829,0.098414234817028,-1.0,0.0160617865622043,0.0847990661859512,0.1309355646371841,0.0764670222997665,0.1456890404224395,-1.0,"[0.09420216828584671, 0.08047972619533539]","[0.13812954723834991, 0.12374162673950195]","[1, 2]"
150,0.1004639837468407,0.6523144660251481,0.1814580280909833,0.4141907761139529,0.0221209439746651,1.2895985820463725,0.0284636816509144,0.1245581711243305,0.332506637290581,2.4806619797434126,0.0888789966702461,0.1565165221691131,0.0954572111368179,0.0490034446120262,0.0985409915447235,-1.0,0.0161156114190816,0.0857130140066146,0.132469356060028,0.0756248012185096,0.1480059921741485,-1.0,"[0.09615051746368408, 0.08160748332738876]","[0.13923802971839905, 0.1257006824016571]","[1, 2]"
151,0.1008068294715635,0.6570264739649636,0.1814288144412729,0.4201117110039506,0.0221067532829786,1.2768664274896897,0.0285416192845585,0.1279516395713602,0.3328840170324463,2.481956269059862,0.0894753336906433,0.1554042547941208,0.0948591902852058,0.048250526189804,0.0985685735940933,-1.0,0.0160312466323375,0.085664615035057,0.1324604451656341,0.0765673294663429,0.1475577503442764,-1.0,"[0.09695279598236084, 0.08199786394834518]","[0.1405762881040573, 0.1243446096777916]","[1, 2]"
152,0.0989663451525968,0.6554055394870895,0.1793879291292318,0.4185675643384456,0.0216921730994333,1.3168182905231205,0.028226747715212,0.1259334470544542,0.3282731931234143,2.5167248206479207,0.0907358825206756,0.157798483967781,0.096725083887577,0.046997807919979,0.1009021624922752,-1.0,0.0161052625626325,0.0865876823663711,0.1326082348823547,0.075981929898262,0.1479935646057129,-1.0,"[0.09745988249778748, 0.08401186019182205]","[0.1403154730796814, 0.12490101158618927]","[1, 2]"
153,0.098752886786596,0.6602993884256908,0.1793469368796987,0.4182283516441072,0.0215574378032506,1.3237716917480742,0.0281585333196772,0.1269978399255446,0.3278157936850774,2.5292972794600894,0.0895706936717033,0.157242551445961,0.0960903167724609,0.0491558127105236,0.0989526584744453,-1.0,0.016200479120016,0.0861092284321785,0.1330844014883041,0.0772716775536537,0.1483999490737915,-1.0,"[0.09767208993434906, 0.08146928995847702]","[0.14043967425823212, 0.12572914361953735]","[1, 2]"
154,0.0971557358183811,0.6647005538855281,0.1772683892667908,0.4164730720221996,0.0209881052634073,1.322032954011645,0.0279997364262637,0.1277960592082568,0.3234119674901372,2.531002649239132,0.0873748734593391,0.1552737355232238,0.0937321707606315,0.046069499105215,0.0972917377948761,-1.0,0.015839759260416,0.0848365202546119,0.1311167329549789,0.0765210911631584,0.1460331976413726,-1.0,"[0.09507700800895691, 0.07967273890972137]","[0.13792771100997925, 0.12430579960346222]","[1, 2]"
155,0.0978334767686337,0.6552113826785769,0.1777921536380482,0.4163510017096996,0.0212233000742175,1.3201597311667033,0.0278364856698617,0.1259492859244346,0.3246854148881951,2.5176714147840227,0.0907883048057556,0.1582147628068924,0.0963621959090232,0.0484170019626617,0.1010350808501243,-1.0,0.0163208022713661,0.0865015015006065,0.1325174123048782,0.0774798542261123,0.1474823206663131,-1.0,"[0.09825453907251358, 0.08332209289073944]","[0.14020368456840515, 0.12483114004135132]","[1, 2]"
156,0.0967290072711472,0.6578897344214576,0.1775680060700043,0.4148382523230144,0.0208735489190469,1.2866726432527815,0.0279144551220935,0.1254563962242433,0.3230850180399786,2.484857031277248,0.0901717096567154,0.1577590554952621,0.0963357761502265,0.0473852306604385,0.0998054519295692,-1.0,0.0162173211574554,0.0863526910543441,0.133437305688858,0.0767949074506759,0.1487704217433929,-1.0,"[0.09744840115308762, 0.08289501816034317]","[0.1418648660182953, 0.1250097155570984]","[1, 2]"
157,0.0973975114217124,0.6609673500061035,0.1770850399259439,0.4166468307375908,0.020928885792526,1.322348166789327,0.0277904869278067,0.1258896139583417,0.3232019251769351,2.525851939405714,0.0898855403065681,0.1572108715772628,0.0964950174093246,0.0484439171850681,0.0993347764015197,-1.0,0.0163624808192253,0.0859425514936447,0.1316645592451095,0.0760051235556602,0.1469343602657318,-1.0,"[0.09612329304218292, 0.08364778757095337]","[0.13846178352832794, 0.12486736476421356]","[1, 2]"
158,0.0959557295229631,0.6647266926509994,0.1752244484486039,0.4176983977002756,0.0204909785468246,1.3140670678445272,0.0275709137954201,0.1272576590999961,0.3192420715523749,2.52374980705125,0.0880495235323906,0.1547295749187469,0.094022549688816,0.0452661328017711,0.0986326113343238,-1.0,0.0159885380417108,0.0849011912941932,0.1318909674882888,0.0750932395458221,0.1472406983375549,-1.0,"[0.09681165218353271, 0.07928737252950668]","[0.13909831643104553, 0.12468363344669342]","[1, 2]"
159,0.097200452935757,0.657037653028965,0.1762594430870616,0.4152272833245141,0.0205790062636597,1.3254594164235252,0.0275550385572246,0.12566909180688,0.3215939387218239,2.5233934223651886,0.0888793244957923,0.1531907021999359,0.0946312919259071,0.0466043688356876,0.0980483740568161,-1.0,0.0160814449191093,0.0849726945161819,0.1309234201908111,0.073873832821846,0.1463807374238968,-1.0,"[0.09529314935207367, 0.0824655070900917]","[0.13815437257289886, 0.12369245290756226]","[1, 2]"
160,0.0977656881219333,0.6616891548037529,0.1765315628696962,0.4168907340083803,0.0208989152511985,1.2873260719435555,0.0275468015563242,0.1247636734374931,0.3227429675687219,2.490669642175947,0.0874143540859222,0.1528659164905548,0.0933136865496635,0.0453725829720497,0.0983705073595047,-1.0,0.0161490105092525,0.0850980728864669,0.1323300004005432,0.0778184905648231,0.147100880742073,-1.0,"[0.09618140757083893, 0.07864731550216675]","[0.14068806171417236, 0.12397193908691406]","[1, 2]"
161,0.0959163437568649,0.6577627552407128,0.1756898833765197,0.4130806007555553,0.0203419399697371,1.3441747575998306,0.0273513137410903,0.1253792345523834,0.3192994808106078,2.540397333247321,0.0915995389223098,0.1593971848487854,0.0990234240889549,0.0506772808730602,0.1012882143259048,-1.0,0.0165539737790823,0.0875140354037284,0.1326336562633514,0.0754273384809494,0.1482441425323486,-1.0,"[0.09914983808994293, 0.08404925465583801]","[0.13956406712532043, 0.12570326030254364]","[1, 2]"
162,0.0939607042627236,0.6771345830389431,0.1728160754614269,0.4182531370648316,0.0198105014812623,1.3500734844378062,0.0269942157181728,0.1271734040762697,0.3135814969379877,2.5726346373558044,0.0880561769008636,0.1546896249055862,0.0932497829198837,0.0474726445972919,0.0984056442975997,-1.0,0.0159681271761655,0.0849190652370452,0.1292907148599624,0.0772593915462493,0.1434501111507415,-1.0,"[0.09613756835460663, 0.07997476309537888]","[0.1379867047071457, 0.12059470266103745]","[1, 2]"
163,0.0918787921366003,0.6789777725934982,0.1706218255549362,0.4142643713525363,0.0191584004463685,1.3529433331319265,0.0265345033354212,0.1259134032630494,0.3081935210940764,2.572098876748766,0.0877993926405906,0.1539794951677322,0.0931516215205192,0.0472874641418457,0.0979298278689384,-1.0,0.0159606076776981,0.0860889703035354,0.1330864876508712,0.0776695013046264,0.1480882614850998,-1.0,"[0.09576006233692169, 0.07983872294425964]","[0.14044898748397827, 0.1257239729166031]","[1, 2]"
164,0.0938259504505039,0.6739141579185214,0.172687786372052,0.4194479451647827,0.0195297347765761,1.342755668929645,0.0269043069601673,0.12530238168048,0.3129477797402549,2.561420168195452,0.0887704193592071,0.1556552648544311,0.094552144408226,0.0457005500793457,0.0997886583209037,-1.0,0.0161000899970531,0.0856266170740127,0.1311790645122528,0.0768822133541107,0.1461236774921417,-1.0,"[0.09504933655261993, 0.08249150961637497]","[0.13842761516571045, 0.12393055111169815]","[1, 2]"
165,0.0924568567232987,0.6720320603677205,0.1712457341785283,0.4178091553705079,0.0191610241308808,1.3518071749380656,0.026659291688852,0.1279757976798074,0.3095229059150538,2.569624198334558,0.0890059769153595,0.155896708369255,0.0942248702049255,0.0454592555761337,0.0993736758828163,-1.0,0.0161761604249477,0.085089087486267,0.1291512995958328,0.0748650282621383,0.1438325047492981,-1.0,"[0.09682397544384003, 0.08118799328804016]","[0.13685648143291473, 0.12144613265991211]","[1, 2]"
166,0.091842984300606,0.6803977106298719,0.1705300896284506,0.4167887887784413,0.018944800485732,1.3446242021662849,0.0264616505982181,0.1270045840314456,0.3077795236688299,2.5688152738979886,0.0880031362175941,0.1543271541595459,0.0939773991703987,0.046372827142477,0.0986947044730186,-1.0,0.016169935464859,0.0853916183114051,0.130116581916809,0.0778067484498024,0.1442105919122696,-1.0,"[0.09594307094812393, 0.08006320148706436]","[0.1370583176612854, 0.12317486107349396]","[1, 2]"
167,0.0922984097959454,0.683220240686621,0.1708995911878408,0.4158555753529072,0.0190166237418415,1.374622336455754,0.0265429109315743,0.1276887213545186,0.308757535268351,2.601386879171644,0.0885316729545593,0.1535092145204544,0.0955211743712425,0.0470109991729259,0.0991673022508621,-1.0,0.0162048880010843,0.0858413949608802,0.1295141726732254,0.0757373943924903,0.1441342234611511,-1.0,"[0.09547851979732513, 0.08158481866121292]","[0.13641247153282166, 0.12261587381362915]","[1, 2]"
168,0.0910710402063487,0.667982956128461,0.1691760893181427,0.4164228114698614,0.0185322799124591,1.345610927258219,0.0262754504213628,0.1265712190153343,0.3050548580196714,2.5565879259790694,0.0889090448617935,0.1564298421144485,0.0950386226177215,0.0472418442368507,0.0994798764586448,-1.0,0.016181357204914,0.0861868187785148,0.1315511763095855,0.0762812048196792,0.1465527117252349,-1.0,"[0.09629234671592712, 0.08152571320533752]","[0.1392287015914917, 0.12387360632419586]","[1, 2]"
169,0.0910516557926984,0.6868884201560702,0.1689948044794122,0.4180465489625931,0.0188182749708672,1.3787317616598946,0.0262428939668941,0.1236836295574903,0.3051076265647239,2.607350336653845,0.0888644680380821,0.1553693264722824,0.0956026017665863,0.0481183193624019,0.0987766310572624,-1.0,0.0161629524081945,0.0859104692935943,0.1313435733318328,0.0751859694719314,0.146573007106781,-1.0,"[0.09654176235198975, 0.0811871662735939]","[0.13973483443260193, 0.12295229732990265]","[1, 2]"
170,0.0910829845239821,0.6685118302702904,0.1692446510201876,0.4138957874051162,0.0185838778618454,1.3502038994005747,0.0263453179528725,0.1262176280309047,0.3052568317381377,2.558829120227269,0.0888669937849044,0.1556968539953231,0.0961407124996185,0.0473757423460483,0.0981394425034523,-1.0,0.0159528441727161,0.0860587283968925,0.1309664398431778,0.0750400722026825,0.1461983621120453,-1.0,"[0.09585518389940262, 0.08187878876924515]","[0.13738122582435608, 0.12455163896083832]","[1, 2]"
